Khu vực,Địa chỉ,Tên đơn vị,Quận/Huyện,Địa chỉ đầy đủ,Mã BĐS,Tiêu đề,Khoảng cách,Giá (tỷ)
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22478605,"Kẹt tiền bán lỗ Ch The marq, 2pn full NT, bao thuế phí, cho thuê 48tr",1.15891,11.2
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22500460,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1. DT 76m, 2P Giá 4,95T",3.085262,4.949
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22497730,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 . L8, DT 76m, Giá 4,9",3.106629,4.949
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Trần Quang Khải, Phường Tân Định, Quận 1, TPHCM",22490963,"Cần bán gấp căn hộ Horizon , 69m2 , Quận 1 , 1tỷ510 triệu,",4.968973,1.51
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22494145,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 , DT 76m, Giá 4,95 tỷ",3.181485,4.949
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Võ Văn Kiệt, Phường Cô Giang, Quận 1, TPHCM",22491663,"Bán gấp CC Central Garden Võ Văn Kiệt Q.1. DT 76m2, 2p, 2WC. Gía 3,4T",4.386365,3.399
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22491600,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 . L9. DT 76m Giá 5 tỷ",3.625241,4.999
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22490493,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 . L10.76m, Giá 4,9 tỷ",2.794844,5.05
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Võ Văn Kiệt, Phường Cô Giang, Quận 1, TPHCM",22490925,"Cần bán CC Central Garden 328 Võ Văn Kiệt Q.1. DT 76m2, 2P, 2WC. 3,2T",4.038297,3.199
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22488814,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 . L10.76m, Giá 4,9 tỷ",2.571721,5.05
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22488357,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 . L10.76m, Giá 5,05tỷ",3.500635,5.049
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",22486918,"Bán căn hộ Vinhomes Golden River, Tầng thấp, 3PN, 99m2, view sông SG",0.67658,18
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22486841,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 . L10.76m, Giá 4,9 tỷ",3.101468,4.899
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22486229,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 . L10.76m, Giá 4,9 tỷ",3.447763,4.9
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",22480095,"Bán căn hộ 3PN Vinhome Golden River Full nội thất cao cấp, 3 tầm view",0.124284,18.1
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",22484810,"Bán chung cư Indochina, 04 Nguyễn Đình Chiểu, Q1 . L10.76m, Giá 4,9 tỷ",3.368486,4.9
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Võ Văn Kiệt, Phường Cô Giang, Quận 1, TPHCM",22484473,"Cần bán CC Central Garden 328 Võ Văn Kiệt Q.1. DT 76m2, 2P, 2WC. 3,2T",4.826044,3.4
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Võ Văn Kiệt, Phường Cô Giang, Quận 1, TPHCM",22483480,"Cần bán CC Central Garden 328 Võ Văn Kiệt Q.1. DT 76m2, 2P, 2WC. 3,4T",4.866446,3.4
Quận 1,"131 Cô Bắc, Phường Cô Giang, Quận 1, Hồ Chí Minh",lương thế vinh,Quận 1,"Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",21997910,"Bán CH Vinhomes Đồng Khởi RẺ NHẤT THỊ TRƯỜNG Sổ hồng cầm tay, Quận 1",0.257874,27
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 20, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22513876,💥Bán ngộp căn hộ Opal Garden (Cách Gigamall 15m đi bộ) giá 1tỷ889 SHR,5.780697,1.899
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 20, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22507723,💥Bán ngộp căn hộ chung cư Opal Garden 72m2 2PN-2WC giá 1tỷ899 shr,5.157195,1.899
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22513483,Bán căn hộ Opal Riverside Thủ Đức-68m2 2PN -2WC giá2tỷ10 pháp lý chuẩn,5.006342,2.01
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 1, Phường Trường Thọ, Thành phố Thủ Đức, TPHCM",22516869,"🚨 Bán căn Lavita charm 2pn-2wc Tầng cao view thoáng , hướng Đông Bắc",5.371849,1.49
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 1, Phường Trường Thọ, Thành phố Thủ Đức, TPHCM",22517134,BÁN CĂN HỘ LAVITA CHARM THỦ ĐỨC Diện tích 67m2 thiết kế 2PN2WC 1tỷ476,6.571565,1.476
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường D6, Phường Bình Chiểu, Thành phố Thủ Đức, TPHCM",22513257,Cần bán gấp căn hộ Fresca Riverside Thủ Đức 55m² 2PN giá 1tỷ925 có sổ,6.106946,1.925
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Cây Keo, Phường Tam Phú, Thành phố Thủ Đức, TPHCM",22510611,"chính chủ gởi cần bán căn góc 60m2, 2PN,2wc, tầng thấp, Block A1,",5.890545,1.42
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 20, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22510807,💥Bán ngộp căn hộ chung cư Opal Garden (Cách Gigamall 15m đi bộ) •,5.118196,1.89
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 1, Phường Trường Thọ, Thành phố Thủ Đức, TPHCM",22511187,BÁN CĂN HỘ LAVITA CHARM THỦ ĐỨC Diện tích 67m2 thiết kế 2PN2WC Tiện íc,6.442776,1.47
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Tô Ngọc Vân, Phường Tam Bình, Thành phố Thủ Đức, TPHCM",22511275,"👉Cần bán chung cư Saigon Avenue, 2pn ,2wc Đường số 11, Phường Tam Bìn",5.918368,1.48
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22516416,"Bán căn hộ Opal Riverside, đường số 10, khu bên sông, Thủ Đức 1 tỷ 537",4.825846,1.537
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường D6, Phường Bình Chiểu, Thành phố Thủ Đức, TPHCM",22516424,Cần bán gấp căn Fresca Riverside nằm ngay chợ đầu mối Thủ Đức đã có sổ,5.449351,1.526
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 20, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22516556,"💥Bán ngộp căn hộ chung cư Opal Garden, Thủ Đức giá 1 tỷ 799. Lh Hạ",5.399673,1.799
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 30, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22516593,"Hạ giá bán gấp căn hộ chung cư 4S Linh Đông Riverside, Thủ Đức 1tỷ725",5.339098,1.725
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 30, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22506874,Hàng Hiếm nhanh tay ạ Cần Bán Gấp căn hộ chung cư 4S Linh Đông TĐức,6.053474,1.05
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22507093,Bán căn hộ cao cấp căn góc Opal RiverSide p hiệp bình Chánh thủ Đức,6.170724,1.405
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Bình Chiểu, Phường Bình Chiểu, Thành phố Thủ Đức, TPHCM",22507231,Bán lỗ lại căn 2PN chung cư STown Thủ Đức – TP HCM. View đẹp giá rẻ,6.711055,1.215
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Phạm Văn Đồng, Phường Linh Tây, Thành phố Thủ Đức, TPHCM",22507292,"BÁN CĂN HỘ FLORA NOVIA Diện tích: 56m2 (2pn, 1wc) chỉ 1 tỷ 055 triệu",6.28049,1.055
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 20, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22507492,"💥Bán ngộp căn hộ chung cư Opal Garden TĐ giá 1 tỷ 250 triệu, DT:72m2",6.108077,1.69
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Ngô Chí Quốc, Phường Bình Chiểu, Thành phố Thủ Đức, TPHCM",22507381,CHUNG CƯ TDH RIVERVIEW - BÌNH CHIỂU - Vị Trí : Đường Ngô Chí Quốc TĐ,6.00638,1.078
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Cây Keo, Phường Tam Phú, Thành phố Thủ Đức, TPHCM",22507674,SỞ HỮU NGAY căn hộ ĐẠT GIA 60m² giá1tỷ150 2phòng ngủ tặng kèm nội thất,5.664082,1.15
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Gò Dưa, Phường Hiệp Bình Phước, Thành phố Thủ Đức, TPHCM",22507469,"chính chủ gởi cần bán: Căn hộ Sunview town thủ đức dt 57m2, 2PN2WC",5.700552,1.085
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Ngô Chí Quốc, Phường Bình Chiểu, Thành phố Thủ Đức, TPHCM",22505406,Cần bán căn hộ TDH Riverview Q.Thủ Đức giá chỉ 1 tỷ 165 triệu DT:63m2,5.47777,1.165
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Gò Dưa, Phường Hiệp Bình Phước, Thành phố Thủ Đức, TPHCM",22505455,Chính chủ gởi cần bán CH Sunview Town TĐ DT:57m2 chỉ 1 tỷ 050 triệu TL,6.640678,1.05
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Gò Dưa, Phường Hiệp Bình Phước, Thành phố Thủ Đức, TPHCM",22504293,"Chính chủ gửi bán căn hộ Sunview Town, Thủ Đức giá 1 tỷ 530 57m2",5.088717,1.53
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Linh Đông, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22504330,"Thiếu tiền trả nợ bán gấp căn hộ Tecco Linh Đông, Thủ Đức giá 1 tỷ 885",5.416052,1.885
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Phạm Văn Đồng, Phường Linh Tây, Thành phố Thủ Đức, TPHCM",22504525,TIỆN ÍCH ĐẦY ĐỦ bán chcc Flỏa Novia Thủ Đức 57m² 2PN1WC SHRCC vay bank,5.089885,1.34
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Cây Keo, Phường Tam Phú, Thành phố Thủ Đức, TPHCM",22506101,"chính chủ gởi cần bán căn góc 60m2, 2PN,2wc, tầng thấp, Block A1, C",6.716668,1.15
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Phạm Văn Đồng, Phường Linh Tây, Thành phố Thủ Đức, TPHCM",22502980,cần bán Căn hộ Flora Novia -Thủ Đức. Dt 57 m2 2pn 1wc Tầng cao gió mát,5.842008,1.43
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Ngô Chí Quốc, Phường Bình Chiểu, Thành phố Thủ Đức, TPHCM",22503897,CHUNG CƯ TDH RIVERVIEW - BÌNH CHIỂU Tp Thủ Đức 2PN2WC DT:61m2 1 tỷ 715,6.052637,1.175
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 1, Phường Trường Thọ, Thành phố Thủ Đức, TPHCM",22503904,"Cần bán căn hộ Chung cư LAVITA CHARM Thành phố Thủ Đức, Tp. HCM 2PN2WC 72m2",6.832959,1.255
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Tam Bình, Phường Tam Phú, Thành phố Thủ Đức, TPHCM",22503912,Bán Căn hộ chung cư Phú ĐÔNG PREMIER Thủ Đức Căn 2PN2WC DT:71m2 1T645,4.975094,1.645
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Tô Ngọc Vân, Phường Tam Bình, Thành phố Thủ Đức, TPHCM",22504383,"Cần bán chung cư Saigon Avenue, 2pn ,2wc52m2, Giá : 1tỷ 530",6.02957,1.53
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Bình Chiểu, Phường Bình Chiểu, Thành phố Thủ Đức, TPHCM",22503764,Bán lỗ lại căn 2PN chung cư STown Thủ Đức – TP HCM. View đẹp giá rẻ,6.877611,1.185
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 30, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22504367,"Hàng Hiếm - Giá 1ty530 2Pn,2wc chung cư 4S Linh Đông Giá đã bao hết",6.077395,1.53
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Cây Keo, Phường Tam Phú, Thành phố Thủ Đức, TPHCM",22503791,CHÍNH CHỦ CẦN BÁN CĂN HỘ SUN VIEW Q THỦ ĐỨC . DT 71m 2pn 1wc tặng nt,6.132849,1.17
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 3, Phường Trường Thọ, Thành phố Thủ Đức, TPHCM",22503254,Chú ba cần bán căn hộ Lavita Garden ngã tư Bình Thái giá 1 tỷ 390triệu,5.688414,1.39
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22504328,Bán căn hộ cao cấp căn góc Opal RiverSide p hiệp bình Chánh thủ Đức,5.707223,1.485
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 16, Phường Linh Trung, Thành phố Thủ Đức, TPHCM",22504341,"Chính chủ cần bán căn hộ chung cư Linh Trung, Thủ Đức, 2 PN, 1 WC, 59m",6.404082,1.075
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 3, Phường Trường Thọ, Thành phố Thủ Đức, TPHCM",22503103,"Bán gấp căn hộ Lavita Garden ngã tư Bình Thái Căn góc 71,4m2, 2pn-2wc",6.463752,1.285
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 10, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22503085,"Bán căn hộ cao cấp căn góc Opal RiverSide thủ Đức Căn 2 PN, 2 toilet",5.544313,1.14
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường 18, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22501019,BÁN CĂN HỘ CHUNG CƯ Phạm Văn Đồng - Thủ Đức DT: 53m2 giá 1 tỷ 160 tr,6.135963,1.16
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Linh Đông, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22500962,Chủ gửi bán gấp chung cư Tecco Q.Thủ Đức giá chỉ 1 tỷ 205 triệu LH gấp,6.007697,1.205
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Phạm Văn Đồng, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22500982,Kinh doanh khó khăn ra gấp căn hộ cao cấp ST.MORITZ TĐ 1 tỷ 050 triệu,6.248181,1.05
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Cây Keo, Phường Tam Phú, Thành phố Thủ Đức, TPHCM",22505227,"chính chủ gởi cần bán căn góc 60m2, 2PN,2wc, tầng thấp, Block A1",6.510538,1.15
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Quốc Lộ 13, Phường Hiệp Bình Chánh, Thành phố Thủ Đức, TPHCM",22515828,Thanh toán 499tr nhận nhà ở ngay căn hộ 2PN 2WC Full nôi thất,5.468421,2.45
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Tô Ngọc Vân, Phường Tam Bình, Thành phố Thủ Đức, TPHCM",22488452,Chính Chủ Cần Bán Căn Hộ Saigon Avenue Tầng 6 – 2pn Full Nội Thất,3.625001,2.8
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 30, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22499972,"Hàng Hiếm cần bán chung cư 4S Linh Đông,Thủ Đức, 1ty525 2Pn,2wc, 70m2",5.934308,1.525
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Linh Đông, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22499451,"Cần bán chung cư tecco 65 linh đông thủ Đức,Dt 107,9 m2 , Tiện ích đầy",4.465665,2.15
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 30, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22503231,"CHUYỂN RA BẮC bán CH 4S RIVERSIDE Linh Đông, TĐ 76m2 chỉ 1,390 tỷ",5.188615,1.39
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Tô Ngọc Vân, Phường Tam Bình, Thành phố Thủ Đức, TPHCM",22499478,"Cần bán chung cư Saigon Avenue,Thủ Đức,47m2 .2pn 2wc, Giá: 1,720 tỷ",5.324603,1.72
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 1, Phường Trường Thọ, Thành phố Thủ Đức, TPHCM",22503229,"Chuyển công tác bán nhanh căn hộ Lavita Charm, Thủ Đức giá 1 tỷ 470",5.323131,1.47
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Đường số 30, Phường Linh Đông, Thành phố Thủ Đức, TPHCM",22499852,"CHUYỂN RA BẮC bán CH 4S RIVERSIDE Linh Đông, TĐ 76m2 chỉ 1,15 tỷ",6.458623,1.15
Thành phố Thủ Đức,"1 Vũ Tông Phan, An Phú, Thủ Đức, Hồ Chí Minh",thủ thiêm,Thành phố Thủ Đức,"Gò Dưa, Phường Hiệp Bình Phước, Thành phố Thủ Đức, TPHCM",22499858,"GIÁ MỀM NHẤT THỊ TRƯỜNG CH Sunview Town, TĐ 53m2 chỉ với 985 triệu",6.60729,0.985
